reviewAt,code,nickname,comment,avgScore,helpfulCount
2022.07.03,85926,rab**,깨끗하고 친절해서 좋았습니다,5.0,0
2022.07.03,85926,yub**,좀 비싼감이 있다.  깨끗함,4.5,0
2022.06.30,85926,kuz**,시설도 깨끗하고 깔끔해요 굿,5.0,0
2022.06.29,85926,rab**,깨끗하고 친절해서 좋았습니다,5.0,0
2022.06.18,85926,rab**,깨끗하고 친절해서 좋았습니다,5.0,0
2022.06.15,85926,rab**,깨끗하고 친절해서 좋았습니다,5.0,0
2022.05.25,85926,rab**,깨끗하고 친절해서 좋았습니다,5.0,0
2022.05.21,85926,rab**,깨끗하고 친절해서 좋았습니다,5.0,0
2022.05.20,85926,myk**,깔끔하구 좋습니다.!! 👍👍,5.0,0
2022.04.08,85926,lee**,엄청깔끔하네요  푹쉬다갑니다,5.0,0
2023.06.24,85926,yun**,주변에 좋은 음식점이 많아요.,3.0,0
2023.02.22,85926,jeo**,컨디션은 좋은편인데 하수구 냄새가 많이 났어요ㅠㅠ,4.0,0
2023.02.06,85926,sel**,카운터 렌즈 세척액 너무 센스이써용,4.0,0
2022.11.27,85926,hyu**,"침구 깨끗하고 따뜻해서 좋았어요~
잘쉬다 갑니다~",4.3,0
2022.10.07,85926,per**,침구류도 깔끔하고 인테리어가 아기자기 이쁘네요~^^,4.0,0
2022.09.07,85926,new**,"소음이 조금 아쉽지만 
가성비 양호",4.0,0
2022.07.25,85926,tng**,인테리어도 예쁘고 깨끗하고 좋았습니다,4.0,0
2022.06.03,85926,noo**,침구가 푹신하고 편했어요,4.0,0
2023.07.30,85926,lun**,냄새나요 소음도 좀 있고요 ㅠ,2.3,0
2023.02.18,85926,wlg**,깔끔하고 냄새도 안나고 좋아요,3.8,0
2022.10.22,85926,hsm**,되게시끄럽고 침대불편했어요,3.8,0
2022.08.02,85926,sun**,4명방문했는제 주차는 1대밖에 안되고 금연방인데 담배냄새났어요,2.8,0
2022.12.08,85926,new**,베개커버 교체해야...,3.0,0
2022.04.22,85926,new**,"옆방, 층간 소음심함

305호 라인 SKT잘 안터짐",3.0,0
2022.10.22,85926,tch**,냄새가 매우 심합니다 최악,1.0,0
2022.04.30,85926,gho**,침구에 털이 있었고 수건에도 털이 있었어요,2.0,0
