reviewAt,code,nickname,comment,avgScore,helpfulCount
2020.02.25,70287,zlx**,너무 좋았는데 천장이 마감이 안된 인테리어가....뭔가....불안정한 느낌을 줬어요 ㅠㅠ 왜 천장을 그렇게 해놓으셨는지.... 이거빼고 나머진 다 만족이예요! 강남에서 제일 쌀듯!,4.3,0
2020.02.05,70287,ji1**,"설당일에 사용했는데요! 남편이랑 강남쪽에 볼 일이 있어서 근처로 찾아보다가 괜찮은것 같아서 예약했어요. 룸 자체는 크고 좋았고 욕조가 있다는건 대충 알았지만 엄청 크더라구요. 근데 저흰 따로 이용하지는 않았어요. 침대 옆에 가벽이 있고 욕조, 세면대가 있는 방식인데 세면대가 밖에 있는게 편하기는한데 혼자 쓰는게 아니고 두명 이상일 경우 침대 바로 옆에서 물소리가 나니 시끄럽더라고요. 그리고 화장실은 슬라이딩 방식인데 문이 넘 무거워서ㅠ 쾅쾅 닫혀요.. 화장실은 좁고 긴 형태로 양쪽끝에 샤워기랑 변기가 있어요. 길긴하지만 샤워부스 형태는 아니라서 샤워하면 조심하지않는 이상 물이 변기 쪽으로 꽤 튀고 바닥이 평평해서 샤워한 이후에는 변기 사용시 실내화를 못신어요..;; 그래서 전 발수건을 밑에 두었어요.. 물 넘어오지말라고. 그리고 남편은 잘잣는데 제가 워낙 잠자리가 바뀌면 잘못자긴하지만ㅠ..매트리스도 전체 에이스라고 본 것 같은데 저한텐 침대가 불편해서 계속 깨고 그랫어요ㅠ 다음날 조식도 먹었는데 간단한 뷔페식인줄 알앗는데 떡만두국을 주셧어요. 설이어서 그런것 같아요. 시간은 오래 걸렸지만 센스있다고 생각은 들더라구요! 괜히 설 기분이 났네요ㅋㅋ 내용자체는 단점위주로 쓰기는 했는데 데일리호텔에서 저렴한가격으로 다녀오기도했고 접근성도 나쁘지않았고 시설도 깨끗한 편이어서 또 강남에 가서 잘 일 있으면 다시 이용할것 같아요.",4.0,0
2022.05.03,70287,고객님,"와..모텔보다 못한 호텔입니다ㅠ 그냥 고시원처럼 옆방인지 윗방인지 대화내용이 다 들릴 정도입니다. 방 크기는 좁지느않았고, 21시 체크인이라 저렴하게 묶었지만 새벽내내 복도소음 옆방 소음,,잠을 푹자러 간 숙소인데, 정말 싱기할정도로 방음이 안된 곳이었네요",3.5,2
2020.01.03,70287,yey**,청소의 세심함이 많이 부족합니다. 소파가 끈적거리고 세면대의 이물질과 욕조의 머리카락 먼지 등등 구석구석 닦여있지 않네요. 화장실에서 하수구 냄새가 좀 심하게 났구요. 앞의 리뷰들과 중복되는 문제점이 개선이 안되는거 같아요. 방자체는 넓고 제가 숙박했을때 침구는 깨끗했습니다. 티비 중간에 선가있는것도 고쳐야 될거같네요. 치킨맥주 조식세트했는데 조식 그냥 무료라서 조식있는걸로 예약은 안하시는게 이득입니다.,3.5,1
2019.10.24,70287,k.m**,"전체적인 시설은 너무 좋았습니다만 방음이 전혀되지 않아 옆방 소리가 너무 잘 들여서 새벽에 깼습니다.. 특히나 밤에는 옆방 에어컨 키는 소리도 들리더라구요. 한번 들리기 시작하니까 무슨이야 하는지도 다 들렸습니다. 처음에는
옆방이 시끄러워서 그런즐 알고 프론트에 항의했으나 그 후에도 계속 들리거 에어컨 소리도 들려서 결국 잠만 다른방에서 잤습니다. 옆방에 투숙객이 없는 방으로요. 이점 감안하시면 좋겠습니다.",3.8,0
2019.10.02,70287,abe**,다른건 나쁘지 않았는데 방음 상태가 심각했습니다. 여러 방향에서 나는 듯한 잡음들이 수면을 방해해서 아침에 피곤했네요. 민감하신 분들은 비추천 합니다. (저는 2층에 묵었습니다.),3.8,0
2019.09.14,70287,dua**,"전기잘되고 와이파이 잘되고 침구는 매우 청결하고 화장실 수압도 매우좋음 일회용품도 잘 구비되있음 하지만 누가 화장실에 가서 용변을 보면 소리가 좀 방음이 안되는게 있음 그리고 자고 일어나면 아침엔 문을 닫고 자고 화장실을 열고 자는데도  
일어나면 건조함이 있음 그리고 강남에 볼일이 있다면 이 숙소는 걸어가기엔 살짝 먼감이 있음 교통은 매우 괜찮고 편의점도 바로 아래라 좋고 넓고 편하게 쉬고 여유롭게 있다 가고 싶으면 좋은 숙소인듯",3.8,0
2023.06.25,70287,kim**,"우선 화장실에서 하수구 냄새가 너무 심하게 납니다.
주변이 모두 예약이라 어쩔 수 없이 갔는데 시설은 모텔중에서 최하급 모텔 정도로 생각하시면 됩니다.
화장실은 밖에서 안이 모두 보이기 때문에 서로 모든게 오픈한 커플이 아니면 민망한 상황에 처할 수도 있습니다. 여튼 피하는걸 추천드립니다.",1.8,1
2022.09.23,70287,eun**,좋았어요 :)비즈니스호텔 다웠습니다. 다만 친구랑 셋이서 1인 추가금 결제했음에도 모든 어미니티 및  수건이 2개였다는 점... 다음에 신경써주셔요,5.0,0
2022.08.16,70287,vid**,제가 그날이라 자다가 피를 많이 흘렸는데 직원 분께서 다 이해해주시고 배상 금액도 낮게 깎아주셔서 너무 감사했습니다. 끝까지 친절하시고 감동입니다ㅠㅠ,5.0,3
2022.05.07,70287,wkd**,늦은 밤 왔음에도 불구하고 직원분들께서 너무 친절하셔서 감사했습니다~ 아침에 체크아웃할때도 친절함에 기분 좋은 여행을 할 수 있었습니다. 다음에도 또 이용하고 싶습니다!,5.0,0
2022.04.21,70287,min**,"직원분께서도 친절하게 응대해 주셨고, 조용하고 아늑하고 필요한건 다 잘 갖춰져서 불편함 없이 지내다 가요. 다음에 강남에 머물게 되면 또 가려구요!",5.0,0
2020.06.06,70287,kmh**,"가격대비 훌륭하구요
침구 푹신하고 깔끔해요.
직원분들도 모두 친절해서 기분 좋았습니다.
방음도 그 정도면 잘 되는것 같고 재방문 의사 있어요",5.0,0
2020.05.23,70287,yeo**,저희가 데일리호텔로 지난 주에 워커힐에 예약해서 갔다가 이번주는 카파스를 갔습니다. 정말 5성급만큼 친절하고 세심하고 새벽 늦은 시간에도 친절하게 응대해주셔서 감사했어요,5.0,0
2020.01.09,70287,rem**,"1. 객실/청결상태 양호.
2. 직원 친절.
3. 역삼/선릉역과 가까운 편. (단 도보로 방문할 시 5분 정도 소요)
4. 조식 메뉴 보완 필.",4.5,0
2019.09.29,70287,sar**,"친절히 응대해 주셨어요
바로옆에 큰 편의점이 있어서 이것저것 사서 호캉스 하기도 좋았고 방안에 욕조 있어서 편하게 반신욕도 했네요",4.5,1
2021.07.04,70287,gid**,"바닥 청소를 좀 더 깨끗하게 해야할 것 같아요..
9시체크인이라지만 좀 일찍도착해서 차를 7시에 대려고했는데 9시부터만 가능하다고 해서 주변 유료주차장에 대느라 만원넘게 썼네요...",3.3,1
2021.01.30,70287,qpf**,"  방은 전체적으로 깔끔하고 좋았어요 다만 화장실에서 하수구 냄새가 너무 심했어요 물비린내도 나고 ㅠㅠ
그거만 개선 하면 좋을듯 싶네요",4.3,0
2020.12.26,70287,a01**,처음 저희를 안내해주시는 분은 착하셨어요 근데 저희가 밖에서 밥먹고 편의점 갔다왔었는데 프런트에 앉아계셨던분은 표정이 좋지 않으셨어요 그리고 방은 전체적으로 괜찮았는데 탁자 밑에 먼지 뭉텅이가 있어서 좀 불쾌하기도하구 탁자 밑에는 청소 안하셨나 했죠 그거 두가지 빼고는 괜찮았습니다 ,3.0,0
2020.09.04,70287,ybr**,침구에서 빨래냄새가 났지만 그거빼고는 다좋았어요 욕조도 괜찮구 티비도 커서 좋아요!!!룸서비스 감튀랑 청포도에이드맛있어욬ㅋㅋㅋㅋㅋㅋ,4.0,0
2020.01.25,70287,hea**,방이 넓고 냄새가 난다는 후기가 많아 걱정했는데 냄새는 안났어요 방음도 크게 쿵쿵 소리 아닌이상 잘됐던거 같아요 와인잔과 오프너는 프론트에서 빌려줘용 잘 쉬다 갑니다~~,4.3,0
2019.11.11,70287,msh**,가성비 대비 아침조식이 괜찮었구용 호텔객실이 깨끗하고 좋았어용~~전객실  금연구역이라 맘에들었으나 화장실만 담배냄새가 좀 나서 아쉬웠어요 대체적으로 만족합니다~~~^^,4.3,0
2022.12.29,70287,118**,"어메니티랑 침구랑 까운 수건은 좋았습니다
샤워기 수압이 좀 아쉽고 옆에 공사현장 문제로
소음이 있어 아쉬웠습니다 
그리고 가장 중요한건 주차 아주 않좋습니다
소형 세단 이외에는 주차 안되고 주차비 따로 
3만원에서 5만원 발생합니다",2.5,1
2022.11.06,70287,fri**,호텔인가요….? 양 옆방 소리 다 들리고 스태프 왔다갔다 하는 소리도 다 들리고 방금은 전혀 신경 안쓰는 것 같더라구요. 20만원 이상 지불 한 방에서 이렇게 불만족스러웠던 적은 처음 입니다.   힐튼호텔도 여기보다 싸게 예매 할 수 있는데. 호캉스는 어려울 듯합니다. 특히 소음 예민하신 분 이면 피하세요  이 호텔이 높은 평가를 받는다면 무조건 스텝들 때문일 겁니다,2.3,1
2022.08.14,70287,nsx**,"1. 직원분들이 매우 친절합니다.

2. 그러나 객실상태가 모텔보다 못합니다...

3. 1박 약19만원내고 투숙했는데..... 화장실도 배수구조가 이상하고
      침구에 담배빵 자국있고....

      쇼파는 낡아서 다 벗겨져있고

4. 21시 체크인인데 20시에 추가요금 15,000원 더내고 들어갔다가

     22시에 퇴실했습니다....


직원분들의 친절함이 바래는 곳인듯합니다.
시설투자를 하셔야겠습니다.
재방문할일은 다시는 없겠지만...",2.8,1
2022.04.11,70287,sun**,"전체적으로 너무 좋았지만 새벽에 시끄러운 소란이나 추운 난방문제거 잘 해결되지 않았고, 간혹 입실했는데 씻는제품이 구비되어있지 않는 경우가 있었습니다.",3.8,0
2021.03.14,70287,fel**,"리뷰 잘 안쓰는데 요번엔 좀 써야겠네요

사진이랑 달라서 놀랐어요 
따로 테이블도 없고 의자도 다르고  공간도 생각보다 많이 작고 
호텔보단 모텔이 더 어울리네요
숙박으로 간게 아니라 그냥 그냥 별 말없이 있다가 왔네요

수도 물 흘러가는 소리는 왤케 심하게 잘 들리는지 

화장실도 완전 오픈형이고

다음에 이용할일은 없을거 같습니다

방별로 사진을 올리실거면 복사 붙여넣기 말고 직접 찍어서 올려주세요",2.5,0
2020.12.28,70287,ksh**,"호텔아니구 모텔이구요. 3만원 더 보태서 방음잘되는 5성급호텔에서 잘걸그랬어요, 우선레이트 체크인을 했는데.. 9시 될때까지 1시간 남아서 카페도 못가고 아무것도 못하니까, 잠시 주차하고 차안에서 기다린건데... 9시전에는 주차도 못하게 하더군요... 

물론 좁은 주차장때문이라고 생각하지만 9시가 안됐다고 쫒아내는건 ... 하아.. 

그리고... 진짜 방음1도 안되고 파티를 하는지 시끄럽고.. 난리도 아니더라구요...
다시는 안가고 싶습니다. 숙박하러 갔는데 잠도 못자고 센스도 없는 카파스더라구요",2.5,0
2020.10.21,70287,ssu**,"소리가 다 들려서 깜짝 놀랬네요
친구랑 자다가 새벽에 계속 깻네요
방음이 전혀 하나도 안되나봐요, 옆에 커플이랑 같이 자는줄 알았어요, 신음소리부터 때리는소리까지 들렸어요
한방에서 자는줄 알았네요
호텔이여서 편한 마음으로 갔는데 방음시설이 그냥 모텔 수준이네요
그거 말고는 장점은 깨끗했네요",2.8,0
2020.08.18,70287,yon**,"어플을 통해서간 스위트룸 a,b는 호텔측과 달랐고 다행히 바꿔주셨는데 침대시트는 피인지 뭔지 모를 얼룩이 남아있었고 패키지에 포함된 음식은 차라리 안먹는게 나았을뻔했습니다
신맛 탄맛 정체모를 3가지맛 감자튀김에 오징어튀김으로 보이는 닭튀김은 건들지도 않았습니다
음식패키지는 안하는게 도움이 될듯합니다
1박을 하러갔다가 도저히 못있겠어서 나왔습니다
글같은거 안남기는 제가 이렇게 남길정도이니 참고하시길",2.8,0
2020.07.26,70287,scy**,"방 구경하다가 침대에 누우려고 했는데 침구에 뭐가 묻어있어서 바로 교환요청드렸었어요. 교환은 바로 진행되었지만 너무 정면인데 (오염도 두군데정도 색이 진한색이었어요) 못봤다는게 좀 찝찝했네요;; 욕조도 커서 좋았는데 거슬거슬한 느낌이 나는게 제대로 닦이지는 않은것같아서 사용 전에 저희끼리 닦고 썼었어요.
코로나때문에 배달음식이 안된다고 하셔서 룸서비스시켰는데 카드기를 가지고 오시거나 나중에 체크아웃할때 같이 계산하는게 아니고 카드를 가져가신다고 하더라고요;;;  체크아웃할때 계산하면 안되느냐고하니까 그건 안된다고 하시고..
사전안내가 없어서 다먹고 그릇 어떻게하지 하고 있다가 전화했더니 아 지금 빼드릴까요 그러시더라구요 
그래서 혹시 카드아까 가져가셨는데 결제 들어간거면 찾으러가도 되냐했더니 다른분이신건지 아 가져다드릴게요 그러시더라구요
커뮤니케이션이 잘안되는 건지...
그리고 가장 중요한건...세면대가 2개있었는데 2개 다 막혀서 물이 안내려갔어요..저희가 외출하고 들어왔는데 나가기전에 손씻었던 물이 안내려갔길래 늦은 밤이라 남은 쪽 쓰지 뭐...이러고 있었거든요 근데 남은쪽도 물이 안내려가더라고요...둘다 손만 씻었는데...오늘 아침 체크아웃할때까지 물이 안빠져있었어요...",2.3,0
2020.07.24,70287,max**,"내부시설이나 청결상태는 좋았어요
여기 두번 숙박했었는데, 배달음식 안되고, 직원들 불친절 합니다.
주변을 잘 몰라 위치 물어보는데, 모르겠다고 딱잘라 얘기하는데..
직원들 교육이 안되있는건지.. 암튼 시설은 괜찮지만, 두번다 직원들 땜에 빡침 다신 안가요",2.8,0
2020.07.23,70287,cho**,청소가 안된것처럼 먼지가 매우 많고 욕실 문은 고장나서 갇힐뻔 했어요. 패키지에 있었던 쉐프치킨은 맛있었지만 4조각밖에 안되고 부실한 느낌이 컸습니다. 전체적으로 방은 넓어서 편하게 이용하고 왔어요.,2.5,0
2020.06.23,70287,woo**,"와이파이 번호 안내등등.
에어컨 작동등. 세심한 부분 신경써 주시면 더 좋을듯 합니다.
큰타올도 1장이어서 불편했고요.
침구등등. 깨끗하고 좋았습니다.",3.5,0
2019.12.30,70287,jdy**,"시설 깨끗하고 좋았는데, 욕실에 세면대랑 욕조 있는데가 물이 안 빠지는 구조더라고요.. 바닥도 미끄러운 재질이라 좀 조심히 다녀야했어요. ",3.5,0
2019.11.18,70287,m00**," 침구, 방에서 전체적으로 꼬릿한 냄새 났구요. 방음 엄청 안되서 시끄럽습니다. 예민하신 분들은 비추에요. 윗 방 쿵쿵대는 소리, 옆 방 소리 다 엄청크게 들립니다. 잠도 제대로 못 잤네요.",2.3,0
2019.10.01,70287,ddr**,"전체적으로 깔끔하긴 했지만 방에 날파리들이 꽤 보였습니다
청소를 한지 얼마 안됐는지 세면대에 물이 차있는데 날파리 시체들도 같이 있더군요 변기와 샤워실 쪽에서도 날파리들이 보이고 위생적으로 완전 만족하지는 못했지만 혼자 하루 있다가기에는 나쁘지 않습니다",2.8,0
2023.10.02,70287,rla**,항상 깔끔합니다 ! 좋아요,5.0,0
2023.09.29,70287,niz**,전반적으로 깨끗하고 좋았습니다,5.0,0
2023.09.13,70287,rla**,항상 자주이용합니다 깔끔해서좋아요,5.0,0
2023.08.21,70287,rla**,깔끔합니다 좋았습니다,5.0,0
2022.10.17,70287,eun**,"급하게 예약한 숙소였는데 이게 왠걸... 방과 욕실이 분리되어있지 않고, 방과 한공간에 있는 세면대 부분에는 배수구가 따로 없어 왠종일 물이 흥건한 상태에서 투숙해야했습니다..
또한 샤워부스는 문이 완벽히 닫히지 않아 샤워기에서 나오는 물이 고대로 바깥으로 튀는 구조였고 이렇게 튀어나간 물들은 세면대 쪽에 고여 방안에 습기를 더해주었습니다..
이외에 침구에 알 수 없는 빨간 얼룩이 묻어있다던가, 벌레가 나온다던가 하는 문제로 여러모로 유쾌하지 않은 경험이었네요...",2.0,0
2022.07.26,70287,gie**,"주차요금 잘확인해야 합니다.
주차요금을 3만원 달라고 하시기에 확인못하였다고 환불부탁드렸는데 취소 안된다고 원리원칙만 이야기하시고 주차자리도 아닌곳에 주차자리를줌
국내 최악의 호텔입니다",1.0,3
2022.06.08,70287,foo**,"직원분들이 친절하게 대해주셨어요
늦은 시간에 수건이랑 드라이기 요청 드렸는데 친절히 대응해주시고 감사했습니다.",4.8,0
2021.11.28,70287,jen**,"12시- 21시 퇴실 8시간 이용 상품으로 구입.
데일리호텔 앱에서 16:00체크인을 누르니 자동적으로 20:00까지 설정, 이후 21:00시간은 선택 옵션에 없음. 
데일리호텔에 문의 2회 : 자동적으로 20:00까지로 지정되었는데 21시까지 상품인데 어떻게 해야하며 언제까지 사용해야하나 문의
20분뒤 답변: 카파스 호텔과 통화했으며, 21시 이용 상품이라 지정한 시간과 관계없이 21시까지 이용가능 하다고 답변
이용날짜에 호텔 방문하였으나, 19:30에 프런트에서 전화옴. 20:00까지 퇴실해야 한다고 함.
어제 데일리호탤측과 나눈 대화를 다시 설명
프런트 여성직원 왈 : 손님 그건 손님사정이시고 ㅋ (풉) 모르겠고, 저희는 데일리호텔측과 전화한적이 없으니 20:00에 나가주셔야해요.

.
.
너무나 불친절한 응대. 굳이 저렇게 말해야하나? 

데일리호텔측: 21시 상품이지만 20:00시 퇴실로 되어있으니 나가셔야한다. 데일리호텔 및 카파스호텔에서 상품 명칭을 고치겠다. 하지만 20:00-21:00 사이의 부득이함은 어떻게 해줄수가 없다.

정말 이런 서비스와 응대는 세상 처음임.",1.8,6
2021.06.19,70287,jam**,"하…..
일단 체크인 후 코로나 밀접접촉자 확인요청으로 
로비에서 CCTV체크 
상황설명 요청하자 일주일도 더 지났고 층도 다르다고 함 
다음날 근처 출장때문에 예약했고 그 시간에 다른곳 예약도 애매하여 있기로함 
치맥셋트로 예약하여 요청 
조금 후 연락와서 쉐프 부재로 2시간가량 주문 받을수없다고 통보 
전화주신 여자분 무척 친절하나 응대가 매끄럽지는 못함 
그쪽에서 얘기한 시간은 저녁시간이 늦어져 짜증섞이게 알았다고하자 서비스 피자 주겠다고함 
서비스는 됐다고 했으나 죄송하니 드리겠다고함 
배달음식 주문 함 
5분정도 후 사장이라는 사람 전화옴 
지금 보내줄테니 그렇게 알라고함 
그리고 바로 올려주니 피자는 못주겠다고함 
달라 한것도 아닌데 못주겠다고해서 어처구니없었는데 목소리톤 바꾸니 오븐 점검해서 어차피 안됐다고함 
배달음식 취소불가하다하여 회사가 근처라 배달비 따로 더 내고 회사로 보냄 
40분 걸린다고하여 씻는중 전화벨 울리며 문 벨도 울림 
나간다고하고 전화받으니 올라간다고함 
씻던 중이라 허둥지둥 옷입는데 또 전화옴 
문 안연다고함 받음 
책상위 커피얼룩부터 머리카락발견 
다 포기하고 쉬려고했으나 방에 먼지 굴러다님
후우….",1.5,0
2021.06.04,70287,mav**,"일단 사진과 다르게 너무 어두었구요. 바닥청소를 안했는지 자갈같은게 있고 꾸긴 휴지도 있었구요.
1박 보내는사이 너무 더러웠어요. 또한 침대와 욕실가는곳도 너무 협소하고 침대밑에 모서리가 있어서
발목 긁혀서 상처도 났어요. 가시는분들은 침대모서리 조심하세요. 그리고 뷰도 넘 않좋았어요. 제가 스위트B
를 사용했는데 뷰를 보려고 위로올렸더니 상대건물에서 
사람이 보고있더라구요. 그리고 불편한것은 또 있었어요. 충전기가 없다고해요. 다른호텔은 대부분 대여를해주는데 여기는 5천원주고 사야해요. 그리고 냉장고도 하나도 안시원하구요. 준비가 너무 안되어있더라구요. 서비스에 그나마 나았던건
룸서브스옵션에 새우튀김+맥주인데 이게 그나마 나았구요. 다른건 너무 않좋았어요. 그리고 자다보니간 
침구위에 이상한 흙같은게 있더라구요. 분명 다 씻고 잤는데 말이지요. 가격이 15만원가까이 낸것에 비해 
너무 않좋았어요. 제가 다른호텔 진짜 많이 이용해보았는데 여기는 진짜 모텔보다 못한수준이었어요. ㄷ자 스타일의 스위트룸치고 정말
아니었네요. 아 그리고 티비도 너무 안켜저요. 채널이 너무 늦어요. 정말 하나부터 열까지 너무 맘에 안들었어요. 다시는 안갈거에요. 다른분들이 보기에
제가 너무 극성맞다 하시는분들도 있겠지만 여러호텔을 
돌아본 저로서는 진짜 이런 호텔 첨 봤어요. 다시는 안갈거에요. 돈버렸습니다.",2.0,1
2021.03.19,70287,kan**,"오ㅏ인잔 이용하는데 5천원...이 것 까지도 이해했지만 
체크아웃 하는데 와인잔 갖고 내려왔냐 물어보는건...숙박한 고객이 돈주고 이용한 와인잔을 반납까지 해야 되는건가....싶네요?...",1.0,3
2021.01.23,70287,rjs**,다른거는 정말 다 좋은데 화장실이 쓰다보면 심하진 않지만 냄새가 조금 있는것 같습니다. 이부분만 보완하면 진짜 좋은호텔...,4.8,0
2020.12.17,70287,tpg**,"정말 너무 좋았어요~! 
욕조도 크도 이불도 깨끗하고 직원분들도 
다 친절하셔서 다시 방문 예정입니다^^",5.0,0
2020.09.24,70287,git**,직원분 친절하시고 객실도 깨끗하고좋았어요 굳이 단점이라면 방음이 살짝그정도는 애교로 봐줄수있었음,5.0,0
2020.08.23,70287,gch**,침구도 깨끗하고 편해서 잠을 잘 잤어요.. 화장실도 A급...  이태리 식당 음식도 최고였어요.  15% dc도 받고..,4.8,0
2020.06.18,70287,jhj**,시설도 깨끗하고꙼̈ 너무 좋았어요 관광호텔이라 충전기랑 스타일링기가̆̈ 없어서 조금 아쉽 ㅎㅎ,5.0,0
2020.05.06,70287,sir**,"좋았어용 근데 스킨로션이 있었으면 좋겠어요ㅠㅠ
비치된 샴푸 컨디셔너 바디워시는 향이 넘 좋았어용",4.5,0
2020.04.06,70287,phj**,"침구 깨끗합니다
바닥청소 안된 듯합니다
자국들 구석진곳 먼지들  ᆢ발바닥에 먼지가 붙었어요",5.0,0
2020.01.26,70287,mon**,"조식과 룸서비스, 방의 상태 및 크기, 직원들의 태도, 위치까지 모든게 퍼팩트였습니다. 재방문할 의사100%입니다!!!!",5.0,0
2020.01.16,70287,iij**,"직원분들도 친절하시고 조식도 좋았고 방도 깨끗하고 가성비 갑 ...
잘쉬었다 갑니다^^
그리고 담에 또 일보러갈때 들릴께요",4.8,0
2019.12.22,70287,dpq**,"처음에 방에 들어왔는데 천장다뜯어내고 공사현장같은 천장을 보게됨 그러고나서 다른방 들어왔는데 그렇게 더러운 방벽지는 처음봄 화장실에 수건걸이도 없는화장실에 다시는 안감 
환불안되서 어쩔수없이 있었음 ",1.5,0
