reviewAt,code,nickname,comment,avgScore,helpfulCount
2023.01.07,66832,jal**,"직원들 너무 친절하세요~ 
객실도 넓고 조용하고 따뜻했어요
그런데 청소상태는 너무 별로였어요
혹시 청소 업체쓰시는거면 바꾸셔야 할것 같아요
청소가 전혀 안되어있었거든요ㅜㅜ
그거 외에는 조식도 맛있고 친절하신 직원들과 위치도좋고 다 좋았습니다~",3.3,0
2023.02.26,66832,spk**,"전체적으로 무난한 객실.
청주자체가 프리미엄하거나 브랜드 숙박시설이 없어 약간 관광시설의 볼모지인것같았는데 여기정도면 가성비도 좋고 괜찮은것같아요~",3.8,0
2021.07.23,66832,rya**,"금요일 피크시간에 방문하여 주차공간이 없었습니다.
직원분께서 발렛주차 해주셔서 잘 쉬고 갔습니다 :)
화장실이 조금 작아요..!",3.5,0
2022.12.27,66832,seo**,"어지간하면 이런후기 안남기는데..
룸 컨디션이 완전 최악이네요
침대엔 머리카락, 온도조절기는 망가져있고
바닥은 청소안된듯 사그락거리고
욕실은 진짜 대충 훑어 청소한듯 세면대 물때와
어메니티는 일부러그런건지 개봉된 컨디셔너가 그대로있고..
두번째 이용인데 지난번과 똑같은객실배정..
예약사이트별로 손님 가려서 배정하는 느낌!
여긴 호텔인가요? 모텔인가요?
서비스업인데 응대도 별로이고 키하나 더달라했더니 표정도 안좋고
다시는 이용하고싶지 않네요",2.0,0
2022.08.20,66832,bye**,"너무 지저분했어요. 시설 노후는 어쩔수없다지만 청결은 신경을 써주셔야 하는거 아닌가요? 머리카락은 곳곳에서 발견되고 화장실 세면대, 욕조 모두 물이 잘 내려가지않음은 물론 비치된 손세정제 및 샴푸 등 물때도 심각하더라구요. 정말 씻는것 조차 싫은 숙소는 처음이었네요.",1.8,0
2022.08.16,66832,dks**,시설도 좋고 직원분들도 착하시고 방도 넓고 깨끗하고 너무 좋았어요 다음에 또 놀라오면 무조건 재방문의사 있어요 !!,5.0,0
2021.10.16,66832,ser**,"지난달에 이어 출장길에 숙박업소로 메리제인을
선택했다. 이번에도 너무 만족스러운 쉼의 시간을 갖었다. 
다음달에 또 가야지.",5.0,0
2021.06.14,66832,huh**,"주변에 호텔,모텔이 많았는데
그중에서도 단연 최고입니다^^
직원분들도 친절하시고 시설도 깨끗해서
다음에 또 방문하고 싶어요~",5.0,0
2020.10.31,66832,yon**,실내도 깨끗하고 조식서비스도 있어서 잘자고 아침도 든든하게 밥먹고 나왔네요~다음에 출장가면 재방문할예정입니다,5.0,0
2022.08.01,66832,ken**,"선택한 룸타입으로 배정되지 않아서 조금 아쉬웠어요. 비흡연/마사지방으로 했는데, 흡연/스타일러방으로 배정받았어요🤣",4.3,0
2021.07.19,66832,고객님,"전반적으로 깔끔하고 좋았으나
담배냄새가 나는게 싫어 금연방을 선택하였으나
화장실에서 흡연한 냄새가 빠지지 않았습니다",4.0,0
2022.09.14,66832,eha**,"에어컨이 망가졌는지
리모콘으로 아무리 켜도 켜지지 않았고
분명 금연방이 었는데
베개,이불 뭐하나 담배냄새가 안나는게 없었어요ㅜㅠ
불편했어요...",2.3,0
2022.05.10,66832,las**,금연실에 안마의자가 있는 방으로 예약했었는데 처음에 다른 방으로 주셔서 바꿨어야 됐고 전객실 금연이라는데 방에서 담배 냄새기 나서 불쾌했어요ㅠㅠ,2.5,0
2023.05.11,66832,kun**,전체적으로 깔끔하고 좋았습니다,4.8,0
