reviewAt,code,nickname,comment,avgScore,helpfulCount
2022.06.01,68173,syo**,처음 받은 방에 담배냄새가 너무 심하게 나서 방 바꿔달라고 요청 드렸어요 그래서 방 바꿔주셨고 잘 썼어요 일반 모텔에 가까운 느낌이에요 주말이라 그런지 시설에 비해서 너무 비쌌어요,3.5,0
2019.04.12,68173,vke**,"스탠다드 슈페리어 객실 둘다 사용해보았습니다 .
스탠다드 한번 써보고 별로라서 계속 슈페리어 쓰는데 가끔 스탠다드 룸으로 주더라구요? 객실 재고가 없을시에는 상위객실로 배정해주어야 하는거 아닌가요?? 신경써주시기 바랍니다. ",3.5,0
2018.01.29,68173,tkd**,"수압이 조금 약했어요ㅜㅜ
직원분들이 조금 더 친절하셨으면 좋겠어요
룸서비스 이용이 가능한 줄 알로 갔지만 안된다네요 참고하세요!
객실 컨디션은 전반적으로 방도 따듯하고 침구도 편안하고 좋았습니다",3.5,0
2023.05.27,68173,hwa**,"담배냄새 너무 심하고 사진으로 본 방이랑 완전 다름
냄새 너무 심해서 전화했는데 조치 없음
나갈 때도 불편하셨겠다는 말 한마디 없음
그냥 최악 다시는 안가요 절대
담배 냄새 때문에 머리 아프고 울렁거려서 진짜 힘들었네요 지금까지 가 본 숙박시설 중 제일 별로예요 이런 기본적인 거 하나도 관리 안하시는 건 진짜 실망",1.5,1
2023.04.14,68173,bor**,"티비가 안나와서 직원분이 빠르게 고쳐주셨어요
저렴하게 잘묵고 왔네요~^^
욕실이 디게 크고 깔끔해서 좋았어요
다음에도 또 이용 할게요~
편하게 잘셨어요 감사합니다.",4.8,0
2023.02.07,68173,tht**,"두개방을 잡았어요.
하나는 슈페리엄.하나는 더블.
낮엔 짐도 맡아주셔서 잘 놀다가 10시쯤 들어갔는데 두 방을  나란히 잡아주셔서 편했어요",5.0,0
2020.06.19,68173,mcg**,"저ㄴ반적으로는 만족!
단점만 꼽자면
세면대 물이 잘 안내려감
환풍기소리가 매우시끄러움
방에 거울이 없음
조명이 안들어오는게 있음",5.0,0
2019.04.08,68173,ado**,일요일 일마치고 잡은 숙소...안내데스크에 넘 많은분이 계셔서 깜놀하긴 했지만... 뭐...ㅋㅋㅋ 룸 적당하고 혼자 푹 자고 12시 딱 맞춰 체크아웃했네요.  ㅎㅎㅎ,5.0,0
2018.11.13,68173,Lch**,"강남 역삼에서는 여기기 최고입니다
스x 라는곳은 직원들 신경질인데 여기 직원분들 친절해요 깔끔하구 위치좋구 역삼서는 최고입니다",5.0,0
2018.08.28,68173,sjm**,7살 아이와 쾌적하고 편안하게 잘 지냈어요. 주변에 편의점이랑 카페 가깝고 이른아침 출발이라 24시간 삼백집에서 아침 먹으니 편하네요.,5.0,0
