reviewAt,code,nickname,comment,avgScore,helpfulCount
2020.07.10,78630,jod**,"출장 가서 묵을 곳을 찾다 후기를 보고 이용했는데 실망이 컸습니다.
안내 받은 방으로 갔더니 묵은 방향제 냄새, 담배냄새, 락스 냄새 등 냄새가 너무 역해 다른 방으로 배정받았어요. 처음방이 너무 최악이지만 이미 3일치로 비용이 다 결제된 터라 취소도 못하고 처음 냈던 금액에서 차액을 환불받지 않고 아랫단계의 방으로 옮겼네요. 그 방도 역시나 냄새가 났지만 이전방에 비하면 감지덕지 하는 기분으로 불편하지만 묵었습니다.

가장 큰 문제점으로 말씀드리고 싶은 부분이 방마다 재떨이를 두고 있다는 겁니다. 금연을 강조하고 협조방안을 강구한다 해도 모자랄 판에 버젓이 담배 태워도 된다라는 신호를 주는재떨이를 방에 놓아 둔다는 게 말이 될까요?

지금의 사회 분위기는 금연문화가 뿌리 내리고 있는 시점이고, 투숙객들의 안전과 건강에 해악을 끼칠 수 있는 객실내 흡연에 대해서는 업주분께서 더욱 신경쓰셔야 할 부분이라 생각됩니다. 그래서 공중위생관리법 같은 규정도 마련돼 있는 거잖아요.

화장실 배기구를 통해 건너오는 정체 모를 담배연기, 그리고 이러한 냄새들이 오랜 시간동안 켜켜히 묵혀진 건 아무리 락스 뿌리고 방향제 일시적으로 뿌린다 하여 없어지는 게 아닙니다.

러브호텔이 아니라 출장자 등과 같은 건전한 이용이 가능한 믿고 찾을 수 있는 호텔로 자리잡고 나가시자면 흡연을 묵인하고 방임하는 재떨이 비치 같은 문제부터 바로잡아 나가셨음 싶습니다. 그걸 보고 든 생각이 아예 대놓고 담배 태우라는 건구나, 이런 환경이어서 방에서 그렇게 냄새가 나는 거였구나 싶었거든요.

다만 조식 제공은 좋았습니다.  개선책을 잘 발굴, 반영하셔서 지역 내 믿고 찾을 수 있는 숙소로 자리매김 하실 수 있기를 바랍니다.",1.5,0
2023.08.26,78630,sun**,"넓고 깨끗했고, 스타일러 있어 좋았어요.",3.8,0
2021.03.02,78630,hyu**,전체적으로 시설이 깨끗하고 직원분도 친절했지만 아이들과 묵는 곳인데 비닥에 먼지가 날린게 조금 아쉽네요.,3.5,0
2020.07.18,78630,hun**,비지니스용 손님이 많은것 같아요 스타일러 서비스에 조식도 예전 다른지역보다 좋았어요 조식에 과일도 많이주고 좋아요,3.5,0
2021.11.07,78630,sky**,"프론트에 계신 남자분이 특히 넘넘 친절하셨어요!
시설도 좋고 조식도 맛있었어요",4.5,0
2021.10.25,78630,iop**,"대구여행갈때 항상 찾는 호텔입니다
친절 청결 서비스 다 최고예요",5.0,1
2020.09.08,78630,psj**,"2박3일여행으로 숙박했는데
시설도 너무 깨끗하고 직원분들은 너무 친절했습니다.
",4.8,0
2020.07.23,78630,mus**,넘 넓고 편안하게  지내다 갑니당^^룸업글해주셔서~감사했어요~친절하시네요^^,5.0,0
2020.07.21,78630,i3o**,깨끗하긴 한데 모텔 특유의 담배냄새같은 건 좀 있어요.,4.5,0
2020.07.11,78630,a77**,"여직원분도  친절하시고
방도  룸업해주시고  엄청 좋았습니다.
깨끗해요",5.0,0
