reviewAt,code,nickname,comment,avgScore,helpfulCount
2021.10.07,70014,chl**,"동생보러 갔다가 이용하게 됐는데 룸이 넓어서 엑스트라 베드를 놔도 답답함이 없어요
바닥이 카페트가 아니라서 좋았고 접근성도 좋았어요
겉으로 봤을때는 몰랐는데 연식은 오래됐나봐요
벽이나 엑스트라베드 프레임에 세월에 흔적이 많이  느껴지네요
조식 따듯하게 잘 먹었는데 밥이 된밥이라고 하긴 그렇고 햇반같은거 덜 돌려서 딱딱한?그런 느낌이 들어서 아쉬웠어요 
벽은 얇은지 옆방 코고는 소리가...ㅎ
근데 담에 또 이용할 예정이에요",4.0,0
2021.08.30,70014,ohj**,"체크인하고 편의점 들리느라 10분-15분 후에 방에 올라갔는데 직원분이 방청소 점검중이었어요.
바로 올라갔으면 제대로 정리가 안되어있었을지도 모르겠네요.
그외에 침구에서 먼지가 좀 많은거 빼고는 다 괜찮았어요~~ 무엇보다 접근성이 좋습니다.",4.3,0
2021.08.25,70014,wit**,"침구도 깔끔하고 청소가 잘 되어 있었어요
그런데…제일 불편했던점이ㅠㅠ화장실 갈때마다 
변기 수압이 낮은건지 물이 내려가지않아 
어찌해야하나  곤혹스러웠다능..
그외에 1층에 편의점이 있어서 간단하게 간식거리사먹기 좋았고, 뚜벅이라 호텔 바로 앞이 버스정류장인점이 넘 편하고 좋았네요.",4.3,1
2021.08.12,70014,kwc**,"시설이 좋았고 무엇보다 역 근처야서 좋앗습니다. 
다만, 처음에 체크인할때 문이 안열려서 내려가서 다시한번 키 받은점이 아쉬웠지만 시설좋고 주차장 넓어서 좋았어요. 다들 호캉스 많이 오시는거 같더라구요!",4.0,0
2020.12.27,70014,lac**,"재택 근무 용으로 예약하고, 점심 먹으러 나가는데 저를 복도에서 볼때마다 하우스키퍼 분께서 언제 나가는지 관심을 가지시더라고요.. 왠지 불안한 마음에 이 부분은 좀 불편했습니다..
방은 넓고 좋았고, 뷰도 좋았습니다. 
추워요 ..! ",4.0,0
2020.08.09,70014,dus**,"스위트룸이 평수도 제일크고 전면창이죠(창도2개)전화로 미리 확인하고 예약했는데 디럭스룸을 주셨다는^^;
아니라고 하시더니 전날 전화로 확인하고 예약했다니 그제서야 다시 변경해주시더라구요 그래도 응대는 친절하게 해주셔서 괜찮았어요 혹 모르니
여러분도 미리 방 확인전화하고 예약 잡으시길",4.0,0
2020.07.26,70014,okc**,"가격대비 대만족이었네요
다만 추가인원으로 보조침대를 요청드렸는데, 침대사이즈가 좀작아서 불편했네요
그리고 인원추가에 따른 수건등의 추가는 안되어서 불편했습니다.
아침엔 주차후 출차할때 번호등록이 잘못되어 한바탕 소동이 있었습니다. 데스크에서 분명히 맞게 번호를 불러드렸는데...

그래도 가격대비 시설등은 매우 만족이며, 추천도 해드리고 저도 재방문의사가 있습니다.

강추입니다.",4.3,0
2020.07.26,70014,okc**,"가격대비 대만족이었네요
다만 추가인원으로 보조침대를 요청드렸는데, 침대사이즈가 좀작아서 불편했네요
그리고 인원추가에 따른 수건등의 추가는 안되어서 불편했습니다.
아침엔 주차후 출차할때 번호등록이 잘못되어 한바탕 소동이 있었습니다. 데스크에서 분명히 맞게 번호를 불러드렸는데...

그래도 가격대비 시설등은 매우 만족이며, 추천도 해드리고 저도 재방문의사가 있습니다.

강추입니다.",4.3,0
2020.05.31,70014,lac**,"전반적으로 깨끗하고, 룸 스페이스가 넓어 선호하는 곳입니다. 그러나 장(옷장, 찻장)에서 퀴퀴한 냄새가 났고, 그래서 옷장도 안쓰고, 차도 마시지 않았습니다. 
오전에 복도에서 강아지 짖는 소리와 악쓰는 아기가 없었다면 더 편한 휴식이 되었을 것 같습니다. 
레이트 체크아웃을 했는데 다음에도 또 이용하고싶은 서비스네요. ",4.3,1
2020.05.17,70014,mp1**,"장점
업무 대응하시는게 친절하심
근처 호텔 보다 큰 방 사이즈와 편리한 주차
없는게 없는 깔끔한 비즈니스 호텔
단점
연식은 좀 있는지 냉장고며 샤워기 등 약간의 연식이 있음
침구가 주관적이지만 약간 불편했음(너무 출렁거림)
방 배정 하실때 에어컨 실외기 바로 위로 배정해줌.
(만실일때는 모르겠으나 체크인시 애기를 해주면 좋을텐데..)",4.0,0
