reviewAt,code,nickname,comment,avgScore,helpfulCount
2022.05.23,66994,swe**,나같이 폭풍 일하는 사람이 일끝나고 가기 좋은 힐링되는 장소였음. 욕조가 넓어서 피로풀기에 좋고 무엇보다 여자사장님 친절하시고 어메니티 구성이(메이크업 리무버 티슈 b) 디테일해서 불편함 없이 사용할 수 있었음.,4.8,1
2022.05.28,66994,swe**,"내일 오전에 미팅있어서 회사근처에서 머물었는데 그 전 타임 대실이 있었는지 여자 머리카락이 세면대랑 수건에 묻어있어서 불쾌했습니다
청소 좀 신경써주시면 좋겠어요
시설은 좋고 사장님 친절하셔서 그냥 참았습니다",3.8,0
2023.11.03,66994,hoy**,"뽀송 뽀송
깔끔
따듯
베게도 깨긋",5.0,0
2023.11.02,66994,bin**,좋았습니다 가성비 좋습니다,5.0,0
2023.10.12,66994,jae**,"침구 조음
전반적으로 편안한 휴식",5.0,0
2022.10.19,66994,swe**,넓은 베드와 침구가 그냥 호텔급이었습니다. 특히 이불의 감촉이 제가 좋아하는 스타일이어서 앞으로 서울가면 또 가고 싶어요~큰 욕조도 있어 피로를 풀기에도 아주 좋았습니다!,5.0,0
2023.03.05,66994,jks**,"친구란 침대에 누웠는데 잠시 후에 가려운지 자꾸만 긁었어요. 아토피가 있는 분들은 조심하셔야 할 것 같아요.
 결국엔 여자친구 엉덩이에 뽀루지가 생겼어요.ㅠㅠ",4.0,1
2022.11.06,66994,jsb**,"방 전체가 담배냄새에 절여져있습니다. 어디 오래된 노래방에 온줄알았어요. 환기를 하고자 이 추운날씨에 에어컨을 켰으나, 에어컨필터마저 담배냄새에 찌들어있어서 결국 실패했습니다. 또한 욕실문은 망가져있어서 하마터면 갇힐뻔했습니다. 손잡이는 녹슬어있어서 여닫기조차 참 힘들었습니다. 아무리 모텔이라지만 1박에 10만원이 넘는 금액에 이정도 컨디션은 참..납득이 가지않네요. 함께 여행온 가족, 친구, 연인과의 안위와 평화를 생각하신다면 가격이 비싸지더라도 최소한 비지니스호텔은 가실 것을 추천드립니다.",2.0,2
2020.01.10,66994,ghl**,"깨끗하고 좋았습니다 
하지만 일부 객실이 내부시설 수리중이라는 말을 미처 듣지 못해서 아쉬웠습니다.",4.0,0
2022.12.31,66994,kuj**,큰 룸은 좋았고 수압이 좋았습니다. 오래된 호텔이라 청결도가 많이 부족합니다. 호텔이라하기엔 부족한 느낌.. 시설 관리가 좀 더 되면 좋겠어요,2.3,0
